1788181077.414885,1.00080235e+01
1788181077.4649556,1.00080229e+01
1788181077.5149071,1.00080220e+01
1788181077.5649009,1.00080214e+01
1788181077.6148913,1.00080236e+01
1788181077.664904,1.00080230e+01
1788181077.714875,1.00080232e+01
1788181077.764936,1.00080222e+01
1788181077.8149104,1.00080217e+01
1788181077.8648782,1.00080217e+01
1788181077.9148724,1.00080222e+01
1788181077.964893,1.00080211e+01
1788181078.014908,1.00080222e+01
1788181078.064989,1.00080229e+01
1788181078.1149457,1.00080219e+01
1788181078.164904,1.00080222e+01
1788181078.2149084,1.00080225e+01
1788181078.2648947,1.00080223e+01
1788181078.3148923,1.00080235e+01
1788181078.36494,1.00080222e+01
1788181078.4149675,1.00080222e+01
1788181078.464966,1.00080226e+01
1788181078.5148883,1.00080229e+01
1788181078.5648885,1.00080232e+01
1788181078.6148908,1.00080225e+01
1788181078.6649957,1.00080217e+01
1788181078.714938,1.00080233e+01
1788181078.764914,1.00080222e+01
1788181078.8148682,1.00080211e+01
1788181078.864885,1.00080230e+01
1788181078.9148886,1.00080229e+01
1788181078.96496,1.00080220e+01
1788181079.0149627,1.00080230e+01
1788181079.0649302,1.00080220e+01
1788181079.1148891,1.00080228e+01
1788181079.1648822,1.00080223e+01
1788181079.2149005,1.00080232e+01
1788181079.2649825,1.00080238e+01
1788181079.314942,1.00080222e+01
1788181079.3649018,1.00080222e+01
1788181079.4148977,1.00080244e+01
1788181079.4649081,1.00080226e+01
1788181079.5148609,1.00080217e+01
1788181079.5648947,1.00080228e+01
1788181079.6148667,1.00080220e+01
1788181079.6648767,1.00080230e+01
1788181079.7148507,1.00080219e+01
1788181079.764913,1.00080225e+01
1788181079.8148706,1.00080220e+01
1788181079.8648686,1.00080222e+01
1788181079.914869,1.00080222e+01
1788181079.9648974,1.00080228e+01
1788181080.01491,1.00080225e+01
1788181080.064916,1.00080233e+01
1788181080.114905,1.00080222e+01
1788181080.164962,1.00080222e+01
1788181080.2149143,1.00080230e+01
1788181080.2649007,1.00080217e+01
1788181080.3149135,1.00080233e+01
1788181080.3649,1.00080219e+01
1788181080.414913,1.00080229e+01
1788181080.4649072,1.00080214e+01
1788181080.5149195,1.00080225e+01
1788181080.5650005,1.00080238e+01
1788181080.6148913,1.00080229e+01
1788181080.6648567,1.00080220e+01
1788181080.7148738,1.00080226e+01
1788181080.7649343,1.00080235e+01
1788181080.8148746,1.00080222e+01
1788181080.8648815,1.00080217e+01
1788181080.914936,1.00080222e+01
1788181080.964934,1.00080230e+01
1788181081.0149028,1.00080216e+01
1788181081.0649006,1.00080220e+01
1788181081.1149087,1.00080222e+01
1788181081.1649144,1.00080217e+01
1788181081.2149365,1.00080220e+01
1788181081.264932,1.00080229e+01
1788181081.3148825,1.00080228e+01
1788181081.3649147,1.00080214e+01
1788181081.4149604,1.00080226e+01
1788181081.464877,1.00080223e+01
1788181081.514901,1.00080226e+01
1788181081.5649066,1.00080228e+01
1788181081.6149297,1.00080226e+01
1788181081.6649036,1.00080226e+01
1788181081.7148914,1.00080229e+01
1788181081.7648973,1.00080216e+01
1788181081.81492,1.00080232e+01
1788181081.864917,1.00080228e+01
1788181081.9150043,1.00080222e+01
